uid,loan_sum
47710,6.03389
47713,5.88577
47714,5.50118
47715,6.36247
47719,5.40542
47721,5.50118
47737,5.29215
47742,5.50118
47753,5.61445
47758,6.40533
47765,5.15354
47774,6.33987
47778,5.29215
47781,5.65731
47783,4.72302
47787,6.72272
47793,3.86259
47794,5.93181
47796,5.74113
47798,6.40533
47800,6.58407
47804,5.88577
47810,5.40542
47811,5.72277
47817,5.29215
47823,6.33987
47826,4.54437
47829,5.29215
47830,5.19846
47831,5.72277
47834,6.12155
47837,3.86259
47840,5.97468
47843,3.97567
47857,5.45514
47877,5.29215
47880,5.40542
47882,5.2668
47883,6.46643
47884,5.15354
47887,5.88577
47888,5.29215
47890,5.65731
47892,6.12155
47913,6.58407
47917,5.40542
47918,6.72272
47923,5.29215
47924,5.65731
47930,5.58414
47936,4.54437
47937,5.29215
47942,5.54404
47944,4.8616
47951,6.89522
47954,4.22726
47967,4.97484
47971,5.83604
47972,5.15354
47973,6.14086
47975,4.72302
47997,5.72277
47998,5.58414
48003,6.58407
48004,5.58414
48006,5.29215
48013,4.72302
48014,5.07059
48015,5.8614
48018,6.08795
48020,5.65731
48022,5.15354
48025,5.65731
48027,6.40533
48029,6.64329
48031,5.78198
48035,5.88577
48040,4.72302
48042,4.8616
48046,5.78198
48047,6.38427
48048,6.72272
48053,3.86259
48065,4.97484
48073,4.72302
48075,6.01477
48083,4.97484
48086,5.40542
48090,5.18385
48093,6.40533
48094,6.85637
48095,3.86259
48108,5.9138
48110,5.73507
48111,5.29215
48112,5.72277
48117,5.15354
48128,6.31642
48133,4.72302
48134,6.73745
48136,5.2267
48137,6.72272
48149,4.97484
48155,6.31642
48157,5.45514
48162,5.29215
48186,5.90922
48189,5.65731
48193,5.65731
48196,5.72277
48203,5.97468
48205,5.15354
48207,5.88577
48215,6.40533
48218,6.12155
48219,4.97484
48223,5.78198
48225,5.75308
48226,4.97484
48229,5.51868
48231,6.42571
48233,5.29215
48234,6.21263
48235,4.72302
48238,4.72302
48244,4.97484
48247,4.72302
48250,5.15354
48252,6.64329
48258,4.72302
48263,4.72302
48264,6.29205
48266,5.78198
48267,5.72277
48271,6.44543
48272,4.35181
48284,4.50154
48287,5.72277
48289,4.97484
48291,5.2267
48293,5.54404
48294,7.28704
48302,5.72277
48304,5.58414
48308,5.97468
48314,6.58407
48320,6.31642
48325,4.72302
48351,5.50118
48356,5.90922
48361,5.50118
48384,6.40533
48385,6.58407
48387,6.40533
48388,5.50118
48390,5.88577
48392,4.29265
48394,6.16266
48397,6.08795
48402,6.38427
48407,6.55221
48408,5.40542
48409,6.40533
48411,6.15341
48412,6.15341
48414,5.72277
48416,5.29215
48422,5.88577
48423,6.29205
48427,5.29215
48428,5.29215
48433,6.33987
48434,5.07059
48435,5.58414
48447,6.47389
48452,5.15354
48459,4.54437
48462,5.97468
48466,6.44543
48480,5.72277
48487,4.54437
48489,5.60701
48509,5.58414
48516,6.26669
48525,5.15354
48526,5.88577
48529,5.88577
48542,4.93199
48550,6.78194
48552,6.05244
48558,4.95379
48560,6.15341
48570,5.61445
48572,5.83604
48582,5.71652
48585,6.36247
48588,6.01477
48592,5.83604
48603,4.75332
48613,4.97484
48614,5.72277
48621,5.29215
48631,4.29265
48633,4.54437
48635,5.2796
48638,6.15341
48646,4.72302
48650,4.29265
48654,4.65759
48655,6.36247
48657,5.72277
48659,6.97049
48663,6.74709
48664,5.72277
48668,4.8616
48672,5.29215
48678,6.40533
48681,5.54404
48688,6.58407
48691,5.65731
48696,5.72277
48698,5.71022
48701,5.40542
48712,5.6909
48717,4.97484
48720,5.29215
48723,4.72302
48725,5.35136
48734,5.78198
48735,4.97484
48743,4.0713
48747,5.72277
48752,4.29265
48755,6.03389
48756,5.29215
48767,5.40542
48777,6.26669
48779,5.97468
48781,4.72302
48785,6.31642
48788,5.40542
48790,3.97567
48802,5.42579
48817,4.72302
48824,5.15354
48831,5.58414
48834,5.72277
48836,4.29265
48844,5.72277
48847,6.89522
48849,5.40542
48850,5.40542
48852,5.29215
48854,6.78194
48857,5.15354
48858,6.58407
48860,4.29265
48864,4.29265
48865,5.6909
48867,5.78198
48869,4.29265
48877,6.44543
48883,5.29215
48885,5.72277
48886,4.29265
48888,4.0713
48889,6.29205
48894,6.26669
48905,5.58414
48918,6.12155
48920,5.50118
48922,6.47017
48930,5.72277
48942,5.12168
48944,4.72302
48945,5.88577
48953,6.25888
48957,6.15341
48970,4.29265
48973,5.63625
48974,5.50118
48977,5.50118
48981,5.40542
48987,5.50118
48995,6.15341
48996,5.62907
48998,7.46454
49002,5.50118
49009,5.29215
49024,6.26669
49030,5.8614
49031,5.50118
49032,5.83604
49034,4.97484
49038,4.29265
49041,5.93181
49043,3.86259
49044,6.68559
49046,6.55221
49049,6.05244
49052,6.08795
49053,4.8616
49058,5.29215
49060,6.18373
49065,4.72302
49071,6.15341
49074,6.61439
49085,5.40542
49086,6.15341
49087,6.44543
49089,5.88577
49093,5.29215
49097,5.78198
49098,5.45514
49099,6.15341
49104,4.72302
49105,5.72277
49113,6.46267
49117,4.29265
49124,6.21263
49127,5.83604
49135,5.74714
49137,5.90922
49138,5.65731
49143,6.43169
49149,5.87126
49151,5.72277
49152,5.40542
49154,5.45514
49156,5.88577
49160,5.29215
49165,5.2796
49171,5.7648
49174,5.78198
49177,5.72277
49182,4.54437
49188,3.86259
49199,6.26669
49210,5.97468
49214,5.29215
49217,5.72277
49219,6.12155
49221,5.72277
49236,4.29265
49245,6.40533
49250,5.78198
49264,5.93181
49267,5.29215
49270,6.40533
49275,4.72302
49277,4.97484
49282,6.15341
49286,6.10161
49288,5.29215
49290,4.97484
49295,5.72277
49299,3.86259
49308,5.97468
49310,6.56515
49319,4.72302
49323,4.40583
49324,5.16888
49327,5.29215
49331,5.58414
49334,4.29265
49336,5.15354
49338,6.78756
49339,4.54437
49343,5.72277
49345,5.24036
49346,5.88577
49348,6.12155
49356,4.72302
49362,5.40542
49363,5.29215
49366,4.29265
49370,4.72302
49374,6.61439
49376,6.24025
49378,5.72277
49379,6.40533
49384,5.54404
49390,4.97484
49393,6.15341
49396,5.40542
49397,6.46077
49400,5.40542
49403,5.93181
49412,5.2668
49415,4.54437
49426,5.29215
49427,6.40533
49433,5.15354
49434,5.39497
49441,5.45514
49443,5.97052
49446,6.01477
49450,4.29265
49466,6.51861
49469,6.04138
49471,6.08795
49474,4.97484
49478,5.2267
49479,5.58414
49487,5.72277
49495,5.97468
49497,5.88097
49510,5.83604
49511,4.29265
49517,6.53731
49519,5.72277
49520,4.29265
49523,5.40542
49525,4.72302
49532,5.93181
49534,5.07059
49535,5.65731
49538,6.15341
49540,5.72277
49541,3.86259
49548,5.2267
49553,5.6909
49566,5.29215
49574,5.15354
49578,4.8616
49579,6.50111
49582,5.93181
49586,5.50118
49587,4.95379
49603,5.29215
49610,4.45552
49613,6.40533
49616,6.15341
49644,5.2267
49650,5.45514
49656,6.04138
49657,5.83604
49667,5.88577
49675,5.29215
49679,5.8096
49680,5.50118
49686,6.38427
49697,6.71017
49707,4.97484
49711,4.29265
49719,6.26669
49733,5.50118
49741,5.72277
49742,4.72302
49749,6.65726
49751,6.31642
49756,5.15354
49758,6.58407
49763,6.64329
49765,4.29265
49771,5.6218
49772,5.50118
49773,5.29215
49775,6.07045
49783,5.58414
49784,5.97468
49788,4.72302
49800,5.72277
49803,6.15341
49805,6.72272
49808,5.6218
49813,5.72277
49814,5.29215
49815,5.29215
49817,4.72302
49819,4.72302
49820,6.81921
49821,6.29205
49823,6.40533
49836,6.31642
49839,5.88577
49856,5.83604
49860,4.72302
49862,4.97484
49864,5.95361
49865,5.51868
49867,6.22383
49869,5.35136
49870,5.40542
49873,6.58407
49875,6.25361
49892,4.97484
49895,5.15354
49898,4.29265
49904,6.21263
49906,4.72302
49909,4.65759
49915,5.01493
49920,5.29215
49936,6.24025
49938,5.19846
49939,5.75308
49940,5.97468
49948,5.58414
49949,5.72277
49956,5.36256
49964,5.35136
49966,3.86259
49967,5.97468
49979,3.86259
49981,4.29265
49982,6.46455
49988,5.88577
49991,5.40542
49997,5.29215
50001,6.05244
50002,6.33987
50007,5.59185
50010,6.18373
50016,5.86635
50021,6.36247
50024,5.93181
50028,5.29215
50029,4.8616
50032,5.95788
50036,4.97484
50040,5.72277
50043,5.29215
50062,6.18373
50068,5.29215
50070,5.29215
50074,5.72277
50079,6.08795
50081,5.40542
50082,5.97468
50084,5.65731
50086,6.33987
50091,6.44543
50108,5.72277
50109,6.05244
50111,4.54437
50114,4.97484
50115,6.31642
50117,4.29265
50119,4.0713
50123,4.97484
50125,6.12155
50126,5.97468
50130,4.45552
50131,5.15354
50132,4.72302
50153,6.31642
50161,5.72277
50166,5.65731
50174,5.78198
50178,6.37346
50183,5.50118
50204,3.86259
50206,4.80982
50213,3.86259
50218,5.83604
50233,6.18373
50235,5.78198
50238,5.29215
50243,6.18373
50257,5.97468
50263,4.97484
50270,6.08795
50272,6.21263
50275,6.2795
50277,5.50118
50281,5.2267
50284,6.15341
50285,6.50111
50290,5.72277
50292,5.72277
50297,4.35181
50298,5.83604
50301,5.91835
50307,5.78198
50311,4.69116
50315,5.88577
50316,3.86259
50317,6.85637
50319,4.15416
50320,5.15354
50334,6.19835
50336,3.86259
50340,6.71647
50341,4.29265
50345,5.29215
50348,7.01474
50357,6.21263
50362,5.83604
50365,6.15341
50370,5.15354
50371,5.54404
50375,5.29215
50379,5.65731
50385,6.05244
50401,5.29215
50404,5.29215
50406,6.836
50408,6.58407
50411,5.65731
50416,5.72277
50420,5.40542
50421,5.78198
50425,6.15341
50434,5.78198
50437,5.07059
50443,5.40542
50448,6.05244
50449,5.72277
50452,4.72302
50457,5.35136
50461,4.29265
50466,4.54437
50472,3.97567
50473,5.2267
50475,3.86259
50480,5.72277
50483,6.36247
50484,6.29205
50487,5.50118
50490,6.47389
50497,5.50118
50498,6.58407
50499,4.97484
50501,4.72302
50506,5.87614
50509,5.90922
50511,5.29215
50515,5.35136
50517,5.93181
50527,6.70379
50542,5.65731
50549,5.58414
50556,6.15341
50563,7.42569
50564,5.60701
50567,5.58414
50578,5.58414
50580,4.72302
50586,6.24025
50588,5.50118
50590,5.72277
50592,5.40542
50598,5.97468
50606,5.83604
50607,7.53225
50612,6.15341
50616,5.29215
50621,5.80417
50622,6.26669
50624,5.40542
50637,5.45514
50643,5.15354
50644,6.01477
50647,5.37355
50649,6.99901
50653,5.93181
50665,4.72302
50673,5.97468
50676,4.54437
50677,6.44543
50701,5.72277
50705,6.42571
50706,5.29215
50708,4.72302
50720,5.29215
50722,6.15341
50728,6.05244
50730,4.15416
50737,6.44543
50740,5.65731
50759,5.15354
50760,5.72277
50766,6.04509
50768,5.15354
50770,5.95361
50775,4.54437
50776,6.64329
50777,4.15416
50781,5.78198
50797,4.29265
50810,4.29265
50811,5.15354
50815,4.8616
50817,5.40542
50819,5.72277
50820,5.40542
50821,5.88577
50823,5.93181
50831,6.31642
50832,6.72272
50835,5.72277
50845,6.38427
50853,6.29205
50857,4.29265
50859,4.95379
50861,6.01477
50875,4.97484
50881,5.65731
50884,5.29215
50892,6.34901
50902,5.6218
50905,5.55227
50909,4.97484
50912,5.40542
50915,6.15341
50917,4.97484
50930,5.72277
50934,4.29265
50938,4.72302
50943,5.58414
50947,5.50118
50949,4.72302
50951,5.93181
50952,5.93181
50955,5.15354
50960,6.58407
50963,4.97484
50969,4.97484
50971,5.97468
50974,5.83604
50980,5.12168
50983,6.12155
50990,5.78198
50998,5.83604
50999,5.72277
51000,5.93181
51001,5.8614
51002,5.93181
51003,5.29215
51004,4.29265
51012,5.75308
51016,4.72302
51018,5.95361
51022,5.29215
51031,5.88577
51032,6.01477
51033,5.72277
51036,6.31642
51042,4.72302
51053,4.75332
51054,5.58414
51059,5.65731
51070,5.15354
51073,5.50118
51084,6.836
51088,4.88596
51093,3.86259
51104,6.15341
51120,6.05244
51121,5.07059
51127,6.31642
51142,5.83604
51143,4.72302
51148,6.15341
51155,5.29215
51164,6.21263
51167,6.15341
51169,6.46455
51175,3.86259
51181,6.15341
51188,5.83604
51190,4.29265
51195,6.64329
51196,4.72302
51200,5.58414
51211,6.01477
51213,5.54404
51214,6.62901
51222,5.84631
51223,5.50118
51224,5.72277
51229,3.86259
51231,5.50118
51232,6.15341
51234,6.01477
51237,6.19545
51241,5.92287
51245,5.29215
51249,6.01477
51250,5.2267
51254,6.73502
51259,5.72277
51261,5.72277
51267,5.72277
51268,6.15341
51273,6.12155
51276,5.78198
51279,6.29205
51282,5.75308
51288,6.05244
51301,5.88577
51303,6.89522
51306,5.6218
51313,5.88577
51315,5.29215
51316,5.29215
51333,5.58414
51338,4.8616
51339,4.29265
51343,4.72302
51351,5.83604
51354,4.29265
51358,5.72277
51359,6.29205
51362,6.01477
51364,5.72277
51366,5.07059
51385,6.36247
51404,5.65731
51405,6.58407
51406,6.58407
51408,4.72302
51409,6.29205
51415,4.72302
51416,5.6218
51419,6.05971
51423,6.15341
51425,5.41568
51431,6.05244
51437,7.15339
51439,5.29215
51453,6.15341
51454,5.89994
51459,4.72302
51468,4.72302
51472,5.72277
51483,5.29215
51484,4.72302
51486,5.65731
51492,6.15341
51493,6.15341
51495,5.72277
51521,5.58414
51523,5.40542
51524,4.72302
51525,5.2267
51527,5.72277
51528,6.12155
51530,4.8616
51533,5.72277
51535,5.50118
51541,6.15341
51543,4.29265
51555,3.86259
51565,5.65731
51566,6.45506
51567,6.29205
51570,5.45514
51572,6.21263
51580,5.83604
51586,5.55227
51587,6.40533
51593,4.72302
51600,5.88577
51613,5.15354
51626,5.29215
51627,6.19835
51628,5.88577
51633,6.29205
51635,6.05244
51638,4.15416
51640,6.58407
51651,5.50118
51653,6.29205
51655,5.2668
51656,5.29215
51664,5.29215
51677,5.40542
51684,5.72277
51687,6.29205
51688,5.75308
51692,5.72277
51693,6.40533
51697,5.35136
51709,5.93181
51727,6.69736
51732,4.54437
51736,3.86259
51757,5.29215
51760,6.08795
51763,5.35136
51771,5.50118
51775,4.72302
51776,4.29265
51786,6.15341
51788,6.05244
51801,4.54437
51805,5.88577
51813,6.15341
51814,6.26669
51820,5.72277
51827,5.72277
51839,4.97484
51842,6.23209
51843,5.72277
51854,6.05244
51858,4.88596
51861,4.29265
51863,6.15341
51876,5.58414
51878,5.40542
51879,6.15341
51880,5.72277
51881,4.72302
51889,6.01477
51898,5.15354
51900,5.29215
51901,4.97484
51903,4.72302
51908,5.07059
51916,7.03762
51927,5.72277
51934,6.08795
51935,5.72277
51939,5.72277
51941,5.40542
51942,6.15341
51943,5.35136
51946,5.40542
51954,5.40542
51955,4.72302
51963,6.40533
51969,4.72302
51973,6.15341
51974,6.01477
51975,5.78198
51976,6.6531
51982,5.50118
51988,6.31642
51991,5.40542
51996,5.54404
52010,6.4831
52016,5.15354
52019,4.72302
52031,6.31642
52040,5.83604
52046,6.08795
52049,5.29215
52056,5.97468
52061,4.54437
52062,4.72302
52067,4.97484
52070,5.58414
52078,6.46455
52084,5.93181
52086,3.86259
52092,4.72302
52100,5.58414
52103,5.38436
52105,4.65759
52109,5.65731
52116,3.86259
52121,5.88577
52126,4.29265
52127,6.47017
52129,5.58414
52134,5.72277
52135,5.50118
52138,5.93181
52142,5.90922
52147,5.65731
52148,5.65731
52150,5.29215
52165,6.21263
52168,6.36247
52175,5.72277
52196,5.40542
52199,5.08809
52201,4.29265
52202,6.00696
52205,6.88573
52213,5.29215
52214,6.31642
52215,5.97468
52220,4.29265
52221,5.15354
52233,4.54437
52237,6.40533
52239,4.97484
52240,6.01477
52241,4.29265
52245,4.72302
52247,6.2795
52248,4.54437
52251,6.24025
52256,4.72302
52259,4.29265
52260,5.95361
52261,5.78198
52263,6.2641
52264,5.88577
52268,6.4831
52269,6.15341
52273,6.36247
52276,5.58414
52283,5.50118
52293,5.08809
52304,5.29215
52308,4.8616
52311,6.44154
52314,5.6218
52321,6.4831
52324,5.71022
52326,4.45552
52328,4.72302
52329,4.29265
52331,4.80982
52336,5.72277
52339,3.86259
52340,6.54398
52343,5.6909
52345,5.97468
52346,5.29215
52347,6.15341
52349,6.05244
52354,6.26669
52365,6.4156
52373,6.39489
52384,4.54437
52393,6.12155
52395,5.83604
52398,6.15341
52410,5.29215
52414,6.15341
52419,5.72277
52421,5.58414
52425,6.78194
52436,6.24025
52442,5.29215
52443,6.78194
52446,6.15341
52447,5.42579
52453,4.29265
52463,4.97484
52468,5.65731
52469,5.50118
52473,7.20121
52475,5.45514
52485,6.26669
52486,5.58414
52488,5.83604
52489,5.58414
52491,6.81171
52501,5.67097
52502,4.72302
52503,6.15341
52504,5.15354
52509,5.40542
52510,5.29215
52512,5.58414
52515,6.15341
52517,5.93181
52521,4.0713
52527,6.77054
52533,3.86259
52535,5.54404
52536,5.58414
52543,6.68427
52553,5.42579
52559,5.61445
52570,6.15341
52572,5.50118
52576,6.15341
52591,5.6218
52596,6.08795
52598,6.15341
52599,6.58407
52603,5.29215
52605,4.97484
52609,4.29265
52622,4.8616
52624,6.58407
52634,5.72277
52638,4.8616
52640,5.65731
52642,5.79318
52648,5.97468
52659,5.40542
52662,4.72302
52670,5.15354
52672,6.44543
52673,5.74113
52674,6.46455
52675,4.97484
52676,5.40542
52683,5.58414
52686,5.72277
52690,5.48317
52691,4.69116
52694,5.40542
52698,4.72302
52701,5.83604
52707,6.15341
52720,5.29215
52722,5.72277
52731,4.99521
52732,4.54437
52745,5.72277
52763,5.29215
52768,6.46455
52775,6.80413
52780,6.36247
52781,6.88573
52783,6.8308
52785,6.51861
52797,5.29215
52799,5.72277
52810,5.93181
52817,5.29215
52819,5.72277
52825,5.72277
52827,4.97484
52832,4.72302
52833,5.72277
52861,6.15341
52870,6.53731
52878,6.15341
52882,5.42579
52887,5.97468
52888,6.72272
52893,6.15341
52897,5.40542
52900,4.72302
52906,5.58414
52911,5.40542
52923,5.97468
52928,5.68433
52929,6.15341
52934,5.65731
52937,4.72302
52939,5.55227
52942,6.28956
52946,5.15354
52948,5.88577
52954,5.2267
52955,5.88577
52961,5.58414
52980,4.72302
52981,6.50992
52987,5.50118
52988,5.72277
52990,5.97468
52992,4.83625
52995,6.72272
52996,6.33987
52997,5.88577
52998,5.50118
52999,5.29215
53000,4.29265
53008,3.86259
53011,5.72277
53016,4.97484
53020,5.40542
53025,5.07059
53034,4.72302
53036,5.29215
53055,5.78198
53064,6.01477
53069,5.88577
53071,4.29265
53081,5.72277
53095,6.65726
53099,6.15341
53104,5.93181
53108,5.97468
53109,6.50111
53113,6.15341
53117,3.86259
53121,5.83604
53122,3.86259
53128,6.29205
53129,5.93181
53130,5.58414
53138,6.15341
53147,5.40542
53148,6.01477
53151,5.6909
53157,4.29265
53161,4.97484
53162,5.2267
53169,5.97468
53179,4.72302
53180,5.78198
53181,4.97484
53183,5.38436
53193,6.29205
53196,4.29265
53200,6.13128
53204,5.72277
53208,6.08795
53222,5.72277
53224,6.15341
53226,5.29215
53227,6.07045
53228,5.72277
53238,4.80982
53239,5.15354
53240,5.93181
53241,5.35136
53245,5.72277
53247,5.58414
53248,3.86259
53250,6.15341
53261,4.72302
53262,3.86259
53266,5.58414
53271,4.88596
53274,5.50118
53275,5.29215
53286,6.81494
53288,4.29265
53292,4.40583
53293,5.72277
53300,3.86259
53302,5.72277
53305,5.58414
53306,6.01477
53308,5.72277
53309,5.29215
53317,3.86259
53318,6.40533
53319,4.54437
53323,6.05244
53329,5.29215
53330,6.05244
53332,5.58414
53333,5.78198
53337,5.83604
53343,5.58414
53347,4.15416
53364,5.29215
53376,5.72277
53378,5.2267
53382,6.49576
53384,5.72277
53387,6.62901
53392,5.72277
53398,6.44349
53399,6.836
53402,5.2267
53405,6.79645
53407,6.4831
53408,5.33996
53412,4.97484
53415,4.8616
53419,6.15341
53420,6.58407
53422,6.15341
53423,6.18668
53425,4.99521
53428,5.45514
53429,5.2267
53430,5.58414
53439,5.44551
53446,5.93181
53451,5.97468
53462,6.01477
53464,5.29215
53475,4.29265
53478,4.54437
53489,5.78198
53492,6.01477
53493,3.86259
53500,4.97484
53501,5.15354
53504,5.29215
53512,5.72277
53516,6.01477
53518,5.72277
53524,6.05244
53539,4.78221
53550,6.26669
53552,5.58414
53554,5.58414
53555,5.72277
53557,6.15341
53565,5.30446
53575,6.93178
53581,5.75897
53597,5.40542
53602,5.29215
53605,6.03012
53615,5.15354
53618,6.15341
53619,5.29215
53629,5.72277
53633,5.97468
53635,6.836
53645,3.86259
53647,5.84631
53660,6.01477
53662,5.13781
53666,5.97468
53667,6.69736
53668,6.44543
53685,5.15354
53692,5.72277
53696,5.97468
53701,5.58414
53702,5.29215
53705,6.05244
53711,5.72277
53713,5.2796
53714,6.25096
53715,6.42571
53717,6.15341
53718,4.29265
53721,6.13128
53734,5.6909
53757,6.69736
53763,6.4831
53770,4.72302
53778,6.72272
53784,4.54437
53788,4.54437
53792,6.30436
53794,6.836
53797,4.29265
53799,4.72302
53800,5.10511
53801,5.88577
53803,5.58414
53807,5.72277
53814,4.72302
53818,5.29215
53819,6.77054
53821,5.29215
53824,6.05244
53825,4.0713
53829,5.72277
53833,6.15341
53835,4.72302
53845,5.15354
53855,5.72277
53868,5.29215
53870,6.29205
53877,5.58414
53884,6.29205
53885,5.78198
53901,4.29265
53906,6.836
53912,6.40533
53915,5.45514
53917,5.41568
53920,6.06689
53923,3.86259
53924,5.29215
53927,5.40542
53931,6.26669
53938,4.54437
53948,6.40533
53951,4.97484
53953,3.86259
53954,5.58414
53955,6.05244
53959,5.29215
53971,5.83604
53982,6.15341
53984,5.29215
53986,5.88577
53988,6.58407
53999,5.72277
54009,5.97468
54018,5.72277
54019,5.78198
54031,6.40533
54032,5.72277
54035,5.72277
54039,5.97468
54040,4.97484
54043,5.93181
54044,5.35136
54049,5.62907
54054,5.38436
54061,6.98287
54064,5.29215
54066,5.78198
54071,6.72272
54072,4.35181
54073,6.05244
54074,5.71022
54075,6.01477
54078,6.01477
54082,3.86259
54087,5.93181
54091,5.08809
54093,5.40542
54105,6.15341
54106,3.86259
54113,5.29215
54115,6.26669
54116,4.54437
54122,5.07059
54132,4.97484
54134,4.29265
54136,5.29215
54137,6.26669
54140,5.58414
54144,4.97484
54145,6.84627
54146,3.86259
54148,6.10498
54155,4.72302
54162,4.72302
54168,5.97881
54174,5.08809
54175,4.29265
54180,6.40533
54187,5.47397
54192,4.97484
54204,4.72302
54205,5.29215
54208,6.24025
54223,5.29215
54224,6.98287
54233,5.29215
54234,6.2795
54241,4.78221
54247,4.72302
54248,6.01477
54252,5.45514
54259,4.72302
54260,4.72302
54265,5.45514
54268,5.78198
54270,5.65731
54285,5.93181
54298,5.15354
54310,5.65731
54315,5.72277
54317,5.93181
54319,6.15341
54331,5.78198
54336,5.40542
54343,5.40542
54356,6.15341
54358,5.21274
54371,5.29215
54375,5.65731
54382,5.83084
54387,5.58414
54390,6.40533
54394,6.65726
54398,3.86259
54403,6.01477
54406,5.83084
54407,5.12168
54411,4.54437
54412,5.29215
54413,6.12155
54418,5.72277
54423,5.88577
54424,6.05244
54426,4.72302
54441,5.72277
54442,5.88577
54449,5.58414
54452,5.2668
54454,5.58414
54457,5.78198
54466,7.57782
54469,6.58407
54470,6.46455
54471,6.55221
54473,4.29265
54489,5.15354
54490,3.86259
54492,4.97484
54498,5.07059
54506,5.15354
54508,5.65731
54509,5.65731
54510,6.04509
54517,4.72302
54519,5.45514
54520,5.2267
54523,5.85138
54527,5.88577
54528,5.72277
54531,5.15354
54535,5.58414
54536,4.29265
54539,5.29215
54545,6.05244
54553,5.15354
54561,6.55057
54562,5.12168
54568,5.47397
54572,5.12168
54574,5.15354
54577,6.4831
54590,6.46455
54595,4.40583
54598,5.72277
54607,6.89522
54613,5.40542
54616,5.29215
54617,6.15341
54619,4.97484
54624,5.65731
54630,5.45514
54634,5.07059
54635,5.54404
54637,5.50118
54639,4.83625
54640,6.36247
54644,4.54437
54646,5.50118
54648,4.35181
54649,5.83604
54659,5.15354
54661,5.72277
54664,5.13781
54666,4.97484
54667,6.31642
54670,5.29215
54671,6.08795
54672,5.6218
54674,6.58407
54684,4.97484
54687,5.72277
54692,5.58414
54695,5.83604
54698,5.83604
54704,5.90922
54705,5.97468
54706,5.88577
54707,5.72277
54708,5.29215
54709,5.72277
54716,6.40533
54720,6.29205
54724,4.29265
54729,5.97468
54732,5.78198
54734,4.97484
54735,4.72302
54737,5.83604
54739,6.4831
54746,3.86259
54749,5.15354
54750,6.58407
54756,5.29215
54758,6.50111
54759,4.97484
54763,6.15341
54770,6.29205
54778,5.07059
54783,6.40533
54787,5.29215
54791,4.29265
54798,3.86259
54802,5.83604
54805,6.29205
54809,6.70379
54812,6.40533
54813,5.50118
54817,4.99521
54823,6.55221
54824,5.58414
54825,5.01493
54831,5.40542
54834,5.88577
54842,4.97484
54846,7.20121
54852,6.65726
54858,5.32835
54859,5.72277
54863,4.72302
54871,4.29265
54890,5.15354
54891,4.88596
54894,6.15341
54905,5.72277
54918,6.36247
54919,6.15341
54921,5.29215
54926,5.72277
54929,4.99521
54930,5.29215
54934,6.13128
54943,5.50118
54958,6.15341
54968,6.44543
54973,5.97468
54975,6.01477
54977,5.93181
54979,6.21263
54986,5.30446
54990,5.41568
54992,5.29215
54993,6.51861
54997,4.97484
54999,5.43573
55000,4.72302
55002,3.86259
55012,4.97484
55019,6.26669
55028,5.40542
55030,5.72277
55041,6.01477
55050,6.01477
55054,5.40542
55063,6.32355
55065,6.33987
55068,5.29215
55072,5.29215
55074,5.50118
55076,6.69085
55077,4.97484
55079,5.59948
55082,4.72302
55083,5.72277
55087,6.08795
55090,5.72277
55095,5.50118
55098,6.15341
55099,6.15341
55104,4.54437
55120,5.40542
55123,3.86259
55131,5.15354
55139,5.45514
55143,5.07059
55156,6.40533
55157,5.72277
55162,5.29215
55168,5.79318
55175,3.86259
55177,5.72277
55182,6.05244
55191,5.97468
55194,6.58407
55196,5.6909
55198,5.74714
55202,4.75332
55214,5.83604
55219,4.15416
55220,6.01477
55227,6.4831
55234,6.58407
55243,6.44543
55244,6.15341
55255,6.49397
55262,6.24025
55264,5.2267
55274,6.65726
55276,6.44543
55279,5.65731
55281,6.30921
55287,3.86259
55288,6.15341
55291,4.72302
55295,6.07045
55303,4.29265
55305,6.15341
55307,6.12155
55308,5.45514
55319,5.72277
55321,4.54437
55322,6.84627
55324,6.05244
55327,5.72277
55328,5.29215
55329,5.72277
55332,5.72277
55339,6.40533
55340,6.15341
55348,5.82031
55351,5.29215
55352,6.78194
55353,6.58407
55362,4.72302
55363,6.15341
55366,4.29265
55380,5.58414
55384,5.78198
55386,6.08795
55390,5.88577
55392,5.57632
55393,5.97468
55400,6.01477
55409,5.88577
55417,5.29215
55424,4.65759
55434,3.86259
55435,5.29215
55437,4.54437
55441,5.29215
55446,6.36024
55448,5.72277
55456,5.72277
55459,6.12155
55460,5.29215
55465,4.97484
55470,6.58407
55471,5.35136
55472,5.65731
55481,6.15341
55482,6.08795
55493,6.81601
55498,4.8616
55499,6.15341
55502,4.97484
55510,5.72277
55512,6.11827
55515,4.72302
55521,6.15341
55526,4.97484
55533,4.72302
55535,6.58407
55544,6.58407
55546,5.15354
55550,4.45552
55556,5.72277
55558,5.29215
55559,5.15354
55561,4.65759
55562,4.69116
55567,6.51861
55571,4.8616
55574,5.29215
55575,6.29205
55581,5.72277
55582,4.29265
55583,5.29215
55610,6.08795
55612,4.29265
55619,7.08793
55620,4.29265
55626,5.72277
55632,5.83604
55634,5.97468
55640,6.21545
55642,5.65731
55646,5.35136
55649,3.86259
55651,6.15341
55653,5.83604
55658,4.72302
55662,4.9094
55671,6.29205
55672,6.15341
55678,5.83604
55680,5.83604
55681,5.15354
55684,4.62209
55685,5.62907
